invoice_id,customer_id,invoice_date,due_date,amount,segment,payment_terms_days,prior_late_rate,prior_avg_delay_days,dispute_flag,days_since_last_payment,macro_pressure,late_30
INV0004826,C00515,2024-02-25,2024-03-26,1819.95,SMB,30,0.1125,0.0,0,23.9,0.0,1
INV0005539,C00266,2024-02-25,2024-03-26,1095.52,Mid-market,30,0.2898,8.7,0,26.9,0.0,0
INV0005839,C00701,2024-02-25,2024-03-26,1459.47,SMB,30,0.3686,5.68,0,18.3,0.0,1
INV0008140,C02373,2024-02-25,2024-03-26,4170.18,SMB,30,0.1774,2.86,0,31.8,0.0,0
INV0010201,C00725,2024-02-25,2024-03-26,1044.11,SMB,30,0.1084,1.63,0,17.6,0.0,0
INV0011141,C00763,2024-02-25,2024-03-26,3734.26,SMB,30,0.1989,11.72,0,31.0,0.0,0
INV0012126,C02419,2024-02-25,2024-04-10,1117.41,SMB,45,0.2614,13.38,0,33.7,0.0,1
INV0014820,C02434,2024-02-25,2024-04-10,7065.88,SMB,45,0.6388,26.04,0,24.0,0.0,0
INV0016426,C01208,2024-02-25,2024-03-26,76035.12,Enterprise,30,0.0222,0.0,0,15.0,0.0,0
INV0017392,C00312,2024-02-25,2024-03-11,3528.43,Mid-market,15,0.225,1.55,0,28.7,0.0,0
INV0017814,C02045,2024-02-25,2024-03-26,6656.49,SMB,30,0.3196,5.43,0,27.5,0.0,0
INV0018249,C00340,2024-02-25,2024-04-10,11219.54,Mid-market,45,0.3049,14.49,1,23.2,0.0,0
INV0019035,C01586,2024-02-25,2024-03-26,1672.04,Mid-market,30,0.1474,4.94,0,37.1,0.0,0
INV0000179,C01576,2024-02-26,2024-04-11,6201.11,SMB,45,0.3059,10.82,0,23.7,0.0,0
INV0001475,C00580,2024-02-26,2024-03-27,2445.95,SMB,30,0.4504,21.83,0,21.3,0.0,0
INV0002064,C01582,2024-02-26,2024-03-27,1598.53,Mid-market,30,0.0097,10.87,0,5.9,0.0,0
INV0003917,C00409,2024-02-26,2024-03-27,678.8,SMB,30,0.3563,26.51,0,49.7,0.0,0
INV0004054,C02446,2024-02-26,2024-03-27,1549.74,SMB,30,0.2975,10.31,1,17.3,0.0,1
INV0004332,C01638,2024-02-26,2024-04-26,3147.17,Mid-market,60,0.2367,12.19,0,53.7,0.0,0
INV0004881,C01614,2024-02-26,2024-03-27,977.67,SMB,30,0.1816,5.87,0,16.7,0.0,0
INV0006681,C00379,2024-02-26,2024-04-11,3312.62,Mid-market,45,0.5377,29.66,0,23.6,0.0,0
INV0009303,C01953,2024-02-26,2024-03-12,5150.77,SMB,15,0.5258,22.63,0,62.5,0.0,1
INV0009580,C01869,2024-02-26,2024-03-12,1072.23,SMB,15,0.2002,5.41,0,19.1,0.0,0
INV0011516,C00534,2024-02-26,2024-04-11,19515.95,Enterprise,45,0.6529,34.87,1,64.3,0.0,1
INV0011542,C02016,2024-02-26,2024-03-27,5583.08,SMB,30,0.1624,14.53,0,49.2,0.0,0
INV0013338,C00852,2024-02-26,2024-03-27,734.57,SMB,30,0.1317,14.29,0,29.6,0.0,0
INV0016185,C00350,2024-02-26,2024-03-27,4889.45,Mid-market,30,0.454,27.42,0,27.7,0.0,0
INV0017048,C01171,2024-02-26,2024-03-27,1041.08,Mid-market,30,0.3495,20.7,0,19.6,0.0,0
INV0018128,C00733,2024-02-26,2024-04-11,1964.14,SMB,45,0.2281,9.08,1,36.9,0.0,0
INV0000563,C01527,2024-02-27,2024-03-28,2275.71,Mid-market,30,0.3947,22.29,0,63.3,0.0,0
INV0001356,C00293,2024-02-27,2024-03-28,23393.87,SMB,30,0.5334,19.62,0,44.3,0.0,1
INV0002382,C00563,2024-02-27,2024-03-28,2489.39,SMB,30,0.0502,0.0,0,15.6,0.0,0
INV0003291,C00003,2024-02-27,2024-03-28,346.0,Mid-market,30,0.3497,8.49,0,33.6,0.0,0
INV0004197,C00379,2024-02-27,2024-03-28,3720.79,Mid-market,30,0.5176,23.76,0,64.6,0.0,1
INV0005279,C02236,2024-02-27,2024-04-27,6761.7,Mid-market,60,0.0632,2.19,0,22.0,0.0,0
INV0009356,C02059,2024-02-27,2024-04-27,5632.4,Mid-market,60,0.1493,8.94,0,12.6,0.0,0
INV0009966,C00793,2024-02-27,2024-04-27,21150.6,Enterprise,60,0.1153,0.85,0,5.2,0.0,0
INV0010834,C00033,2024-02-27,2024-03-13,759.54,SMB,15,0.0499,0.0,0,27.3,0.0,0
INV0010957,C00446,2024-02-27,2024-03-13,1902.45,SMB,15,0.2453,21.03,0,23.8,0.0,0
INV0013620,C00500,2024-02-27,2024-03-28,1889.94,Mid-market,30,0.5945,28.6,0,36.7,0.0,0
INV0014049,C00337,2024-02-27,2024-04-27,1273.56,SMB,60,0.0514,8.19,0,14.2,0.0,0
INV0016449,C00540,2024-02-27,2024-03-13,9658.0,Mid-market,15,0.1092,14.95,0,30.3,0.0,0
INV0016647,C01089,2024-02-27,2024-04-12,1688.97,Mid-market,45,0.147,4.52,0,26.5,0.0,0
INV0016819,C02308,2024-02-27,2024-04-12,2221.13,SMB,45,0.099,0.0,0,11.2,0.0,0
INV0017280,C02104,2024-02-27,2024-03-13,412.72,SMB,15,0.2833,7.61,0,19.0,0.0,0
INV0017360,C01558,2024-02-27,2024-03-28,1788.78,SMB,30,0.0285,4.45,0,12.0,0.0,0
INV0019515,C00433,2024-02-27,2024-04-12,328.47,SMB,45,0.2206,19.72,0,19.6,0.0,1
INV0001598,C02386,2024-02-28,2024-03-29,27616.97,Enterprise,30,0.1092,2.16,0,11.5,0.0,0
INV0001890,C02094,2024-02-28,2024-04-13,5367.14,Enterprise,45,0.0824,10.32,0,30.3,0.0,0
INV0004124,C00938,2024-02-28,2024-03-29,23917.06,Enterprise,30,0.1668,4.85,0,27.0,0.0,0
INV0004391,C00333,2024-02-28,2024-04-13,731.5,SMB,45,0.0,0.8,0,11.1,0.0,0
INV0004952,C00036,2024-02-28,2024-04-13,1965.04,SMB,45,0.1473,5.25,0,20.8,0.0,0
INV0008942,C00259,2024-02-28,2024-03-29,281.83,SMB,30,0.2617,19.96,0,46.0,0.0,1
INV0010157,C01874,2024-02-28,2024-03-29,3847.17,Mid-market,30,0.3343,9.99,1,15.9,0.0,0
INV0010207,C01928,2024-02-28,2024-03-29,12029.94,Mid-market,30,0.1111,0.0,0,22.4,0.0,0
INV0011606,C01652,2024-02-28,2024-03-29,1471.22,SMB,30,0.2013,5.06,0,33.6,0.0,0
INV0012026,C01659,2024-02-28,2024-03-14,584.06,Mid-market,15,0.1719,0.0,0,23.3,0.0,0
INV0013193,C01525,2024-02-28,2024-04-13,2960.88,SMB,45,0.0961,11.74,0,4.1,0.0,0
INV0015491,C00027,2024-02-28,2024-03-29,20173.14,Mid-market,30,0.2599,12.47,1,33.9,0.0,1
INV0016037,C01548,2024-02-28,2024-03-29,1847.3,SMB,30,0.05,7.94,0,5.5,0.0,0
INV0018266,C02468,2024-02-28,2024-04-13,1281.98,SMB,45,0.12,6.39,0,21.0,0.0,0
INV0019187,C01534,2024-02-28,2024-04-13,920.76,SMB,45,0.3808,7.73,0,44.3,0.0,0
INV0000802,C01310,2024-02-29,2024-03-30,3321.72,Mid-market,30,0.2818,8.39,0,20.3,0.0,0
INV0002448,C00263,2024-02-29,2024-03-30,880.91,SMB,30,0.2213,3.6,0,23.1,0.0,1
INV0005853,C01095,2024-02-29,2024-03-15,2488.36,SMB,15,0.0521,7.44,0,16.1,0.0,1
INV0005978,C01928,2024-02-29,2024-03-15,2529.67,Mid-market,15,0.1254,8.88,0,29.8,0.0,0
INV0006662,C01354,2024-02-29,2024-03-30,8879.1,SMB,30,0.0064,0.0,1,30.7,0.0,0
INV0007325,C00315,2024-02-29,2024-03-30,2629.33,Mid-market,30,0.1419,9.41,0,40.5,0.0,0
INV0008460,C00449,2024-02-29,2024-03-30,1011.62,Mid-market,30,0.2401,9.19,0,24.6,0.0,0
INV0009621,C02119,2024-02-29,2024-03-30,572.25,Mid-market,30,0.1036,2.46,0,24.7,0.0,0
INV0012499,C01234,2024-02-29,2024-03-30,1091.74,SMB,30,0.1735,10.7,0,9.2,0.0,0
INV0012602,C02085,2024-02-29,2024-03-30,195.27,SMB,30,0.2582,6.43,0,11.4,0.0,1
INV0014162,C00543,2024-02-29,2024-03-30,314.88,SMB,30,0.7747,44.67,0,54.1,0.0,1
INV0014953,C00253,2024-02-29,2024-03-30,234.65,SMB,30,0.2006,7.74,0,37.5,0.0,0
INV0015230,C01444,2024-02-29,2024-03-15,2322.22,SMB,15,0.378,17.74,0,36.2,0.0,1
INV0017877,C00473,2024-02-29,2024-04-14,3435.09,Mid-market,45,0.0308,6.9,0,15.3,0.0,0
INV0018170,C01995,2024-02-29,2024-03-30,661.93,SMB,30,0.2296,13.71,0,9.1,0.0,0
INV0019609,C01223,2024-02-29,2024-04-14,4418.21,SMB,45,0.1783,10.33,0,21.5,0.0,0
INV0019720,C01125,2024-02-29,2024-04-14,5590.2,SMB,45,0.0,9.43,0,8.1,0.0,0
INV0000086,C02078,2024-03-01,2024-03-31,549.19,SMB,30,0.4223,17.95,0,42.5,0.0,0
INV0001283,C01516,2024-03-01,2024-03-31,576.21,SMB,30,0.1488,6.95,0,24.7,0.0,0
INV0001918,C00523,2024-03-01,2024-04-30,9399.72,Mid-market,60,0.3805,10.04,0,18.4,0.0,0
INV0003750,C00264,2024-03-01,2024-03-31,266.06,SMB,30,0.0,0.0,0,14.8,0.0,0
INV0005714,C01489,2024-03-01,2024-03-31,1000.96,SMB,30,0.0982,2.41,0,18.8,0.0,0
INV0005844,C02188,2024-03-01,2024-03-31,4809.77,SMB,30,0.1773,10.8,0,20.2,0.0,0
INV0008262,C01844,2024-03-01,2024-04-15,11261.56,SMB,45,0.2938,11.63,0,72.8,0.0,1
INV0008506,C01314,2024-03-01,2024-04-15,1916.25,SMB,45,0.3098,13.0,0,22.5,0.0,1
INV0008536,C00979,2024-03-01,2024-03-31,532.75,SMB,30,0.2409,12.09,0,37.1,0.0,0
INV0010475,C00900,2024-03-01,2024-03-31,4463.07,Enterprise,30,0.2157,0.66,0,15.4,0.0,0
INV0010586,C02092,2024-03-01,2024-03-31,1773.1,SMB,30,0.261,15.92,0,17.2,0.0,0
INV0012112,C00116,2024-03-01,2024-03-31,9398.73,Enterprise,30,0.14,11.65,0,11.1,0.0,0
INV0014096,C00213,2024-03-01,2024-03-31,6157.43,SMB,30,0.458,22.75,0,30.8,0.0,1
INV0014299,C02049,2024-03-01,2024-03-31,14969.83,Mid-market,30,0.0779,2.86,0,13.0,0.0,0
INV0015725,C01865,2024-03-01,2024-03-31,2776.29,Mid-market,30,0.558,23.93,0,47.4,0.0,1
INV0017267,C00141,2024-03-01,2024-03-16,2429.13,SMB,15,0.0348,9.92,0,20.9,0.0,0
INV0017382,C00617,2024-03-01,2024-03-31,173.12,SMB,30,0.2595,7.6,0,20.2,0.0,0
INV0018831,C01417,2024-03-01,2024-03-31,3273.18,SMB,30,0.173,7.74,0,6.2,0.0,0
INV0018842,C00409,2024-03-01,2024-03-31,4828.48,SMB,30,0.2903,11.22,0,25.1,0.0,0
INV0000791,C00514,2024-03-02,2024-04-01,581.09,SMB,30,0.103,0.0,0,10.7,0.0,0
INV0000935,C01632,2024-03-02,2024-05-01,1794.7,Mid-market,60,0.1275,7.11,0,20.4,0.0,0
INV0000951,C00782,2024-03-02,2024-04-01,3926.05,Mid-market,30,0.6358,18.54,0,83.9,0.0,1
INV0006823,C01706,2024-03-02,2024-04-01,1408.36,SMB,30,0.1911,3.91,0,22.7,0.0,0
INV0009863,C01987,2024-03-02,2024-04-01,9074.61,Enterprise,30,0.3469,2.34,0,19.7,0.0,0
INV0009875,C00043,2024-03-02,2024-04-01,797.38,Mid-market,30,0.0828,0.31,0,25.8,0.0,1
INV0010072,C01550,2024-03-02,2024-04-16,9367.0,SMB,45,0.3756,6.93,0,34.2,0.0,0
INV0010105,C01115,2024-03-02,2024-04-01,16780.36,Mid-market,30,0.1747,22.46,0,32.6,0.0,0
INV0012082,C00626,2024-03-02,2024-05-01,2960.5,SMB,60,0.3319,17.81,0,41.5,0.0,1
INV0014397,C00561,2024-03-02,2024-04-16,899.52,SMB,45,0.2795,19.69,0,38.5,0.0,1
INV0015282,C00610,2024-03-02,2024-04-01,1799.04,Mid-market,30,0.5222,26.53,0,32.5,0.0,1
INV0015312,C00724,2024-03-02,2024-04-01,1459.47,SMB,30,0.2126,5.38,0,11.8,0.0,1
INV0015416,C02134,2024-03-02,2024-04-01,2313.36,SMB,30,0.5356,13.96,0,39.7,0.0,0
INV0015599,C00344,2024-03-02,2024-05-01,10484.36,Mid-market,60,0.5757,20.25,0,28.0,0.0,0
INV0016014,C01348,2024-03-02,2024-04-01,1818.03,SMB,30,0.3493,19.74,0,32.9,0.0,1
INV0018504,C02197,2024-03-02,2024-04-01,13991.91,Enterprise,30,0.4469,20.71,0,22.0,0.0,1
INV0018629,C01805,2024-03-02,2024-04-16,639.11,Mid-market,45,0.0,0.0,0,6.1,0.0,1
INV0000589,C00761,2024-03-03,2024-04-02,935.74,SMB,30,0.1578,5.04,0,18.0,0.0,1
INV0001119,C01475,2024-03-03,2024-04-02,1516.2,SMB,30,0.0319,4.08,0,47.7,0.0,0
INV0001267,C00529,2024-03-03,2024-05-02,2935.6,SMB,60,0.073,2.06,0,6.2,0.0,0
INV0002373,C02251,2024-03-03,2024-04-02,3381.58,Mid-market,30,0.4004,18.33,0,23.0,0.0,1
INV0003790,C00903,2024-03-03,2024-04-02,9317.65,SMB,30,0.6259,22.88,0,42.0,0.0,0
INV0005733,C00334,2024-03-03,2024-05-02,2629.78,SMB,60,0.0554,0.0,0,14.0,0.0,0
INV0009809,C01471,2024-03-03,2024-04-02,3382.3,SMB,30,0.3626,12.13,0,13.6,0.0,0
INV0009964,C01321,2024-03-03,2024-04-02,6949.2,Mid-market,30,0.1914,16.38,0,21.6,0.0,0
INV0012424,C01950,2024-03-03,2024-04-02,594.57,SMB,30,0.2899,7.58,1,21.5,0.0,0
INV0012555,C01119,2024-03-03,2024-04-02,3197.34,Mid-market,30,0.2997,8.15,0,27.5,0.0,0
INV0012596,C00575,2024-03-03,2024-04-02,2517.94,SMB,30,0.418,10.38,0,49.7,0.0,0
INV0012663,C01216,2024-03-03,2024-04-02,16947.2,Mid-market,30,0.6016,31.37,1,20.9,0.0,0
INV0013070,C01472,2024-03-03,2024-04-02,994.12,Mid-market,30,0.2842,14.26,0,30.7,0.0,1
INV0014161,C02124,2024-03-03,2024-04-17,1756.92,Mid-market,45,0.511,30.26,0,49.6,0.0,0
INV0014590,C00363,2024-03-03,2024-03-18,1588.25,SMB,15,0.5625,20.91,1,69.8,0.0,0
INV0015299,C01745,2024-03-03,2024-05-02,4505.65,Enterprise,60,0.1753,8.78,1,21.8,0.0,0
INV0015927,C01193,2024-03-03,2024-04-02,1095.13,Enterprise,30,0.1413,2.04,0,28.8,0.0,0
INV0016351,C01466,2024-03-03,2024-03-18,2717.7,SMB,15,0.1937,4.25,0,58.0,0.0,0
INV0016896,C00570,2024-03-03,2024-05-02,733.04,Mid-market,60,0.2965,1.03,0,30.9,0.0,0
INV0019016,C02158,2024-03-03,2024-04-17,31784.38,Mid-market,45,0.2496,25.28,0,14.7,0.0,1
INV0019773,C01689,2024-03-03,2024-04-02,1589.39,SMB,30,0.3848,19.53,1,22.9,0.0,1
INV0001061,C01087,2024-03-04,2024-04-18,4473.1,Mid-market,45,0.2936,14.61,0,70.0,0.0,0
INV0002174,C01829,2024-03-04,2024-04-03,1053.59,Mid-market,30,0.1904,5.48,0,13.9,0.0,0
INV0002570,C00948,2024-03-04,2024-04-03,9065.96,Mid-market,30,0.1673,10.62,0,16.3,0.0,0
INV0002809,C02094,2024-03-04,2024-04-03,6148.23,Enterprise,30,0.131,14.23,0,14.4,0.0,0
INV0003064,C01951,2024-03-04,2024-04-03,3125.74,Mid-market,30,0.4359,18.75,0,16.9,0.0,1
INV0005261,C02057,2024-03-04,2024-04-03,2302.96,Mid-market,30,0.0935,2.95,0,16.5,0.0,0
INV0005650,C01618,2024-03-04,2024-05-03,11961.32,Mid-market,60,0.229,10.58,0,21.7,0.0,0
INV0009718,C00206,2024-03-04,2024-04-03,660.29,SMB,30,0.2384,8.32,0,12.6,0.0,0
INV0010691,C02357,2024-03-04,2024-04-03,673.97,SMB,30,0.2925,23.3,0,23.7,0.0,0
INV0011663,C00791,2024-03-04,2024-04-18,1338.74,Mid-market,45,0.2353,2.92,0,27.1,0.0,0
INV0012962,C00232,2024-03-04,2024-03-19,2442.75,SMB,15,0.3635,19.14,1,25.2,0.0,1
INV0016405,C00735,2024-03-04,2024-04-03,14429.65,Enterprise,30,0.2931,9.12,0,32.3,0.0,0
INV0016615,C02048,2024-03-04,2024-04-18,2486.89,SMB,45,0.4587,21.32,0,16.2,0.0,1
INV0018530,C01836,2024-03-04,2024-03-19,3066.3,Mid-market,15,0.2755,1.31,0,21.2,0.0,0
INV0018639,C01156,2024-03-04,2024-04-03,221.43,SMB,30,0.102,7.3,0,26.4,0.0,0
INV0018806,C01823,2024-03-04,2024-04-03,1852.56,SMB,30,0.1222,18.92,0,30.4,0.0,0
INV0019167,C01752,2024-03-04,2024-04-03,5639.02,SMB,30,0.3509,11.58,0,20.7,0.0,0
INV0019288,C00801,2024-03-04,2024-04-03,39877.96,SMB,30,0.3297,15.53,0,30.9,0.0,1
INV0001295,C00682,2024-03-05,2024-03-20,614.66,SMB,15,0.5648,26.85,0,37.2,0.0,0
INV0001750,C00783,2024-03-05,2024-04-04,1974.42,Mid-market,30,0.3144,4.06,0,38.2,0.0,0
INV0003531,C00240,2024-03-05,2024-04-04,4575.99,SMB,30,0.2017,8.3,0,45.3,0.0,1
INV0004318,C00010,2024-03-05,2024-04-04,436.72,SMB,30,0.0871,1.02,1,6.3,0.0,0
INV0004749,C01401,2024-03-05,2024-04-19,891.25,SMB,45,0.1491,16.24,0,32.9,0.0,0
INV0005265,C02402,2024-03-05,2024-03-20,3224.26,Mid-market,15,0.1299,4.37,0,21.4,0.0,0
INV0006278,C01195,2024-03-05,2024-03-20,2464.11,SMB,15,0.0808,0.0,0,8.6,0.0,0
INV0007333,C02080,2024-03-05,2024-04-04,2180.77,Mid-market,30,0.4644,16.62,0,40.4,0.0,0
INV0009381,C01838,2024-03-05,2024-04-04,172.33,SMB,30,0.1957,14.81,0,48.3,0.0,1
INV0009694,C00947,2024-03-05,2024-04-04,3568.64,Enterprise,30,0.5361,18.46,0,30.8,0.0,0
INV0011618,C01617,2024-03-05,2024-04-04,1743.2,SMB,30,0.2791,14.29,0,20.9,0.0,1
INV0012355,C01433,2024-03-05,2024-04-19,1450.96,SMB,45,0.0597,14.8,0,40.0,0.0,0
INV0012820,C00206,2024-03-05,2024-04-04,1440.92,SMB,30,0.1141,13.38,0,33.1,0.0,0
INV0013800,C01212,2024-03-05,2024-04-04,840.4,SMB,30,0.4482,29.19,0,27.9,0.0,0
INV0016791,C00959,2024-03-05,2024-04-04,1808.89,Mid-market,30,0.4278,24.68,0,20.5,0.0,0
INV0016930,C02202,2024-03-05,2024-04-19,1643.16,Mid-market,45,0.0551,8.2,0,15.9,0.0,0
INV0017346,C01030,2024-03-05,2024-04-04,598.9,SMB,30,0.1351,0.36,0,35.5,0.0,1
INV0018980,C00687,2024-03-05,2024-04-04,2139.56,SMB,30,0.0317,2.62,0,33.8,0.0,0
INV0019991,C02262,2024-03-05,2024-04-04,1980.19,SMB,30,0.4699,23.32,0,27.1,0.0,1
INV0000459,C00948,2024-03-06,2024-04-05,6775.38,Mid-market,30,0.2186,24.16,0,16.8,0.0,0
INV0002258,C00721,2024-03-06,2024-04-05,4229.19,SMB,30,0.1749,17.98,0,19.8,0.0,0
INV0004453,C00453,2024-03-06,2024-04-05,1336.03,SMB,30,0.21,0.82,0,23.1,0.0,0
INV0005363,C01198,2024-03-06,2024-04-05,995.61,SMB,30,0.412,15.31,0,19.9,0.0,0
INV0006445,C00161,2024-03-06,2024-04-20,3503.79,SMB,45,0.0759,0.4,0,13.7,0.0,0
INV0006846,C01124,2024-03-06,2024-04-05,3146.18,Mid-market,30,0.3267,17.04,0,24.5,0.0,1
INV0007800,C01160,2024-03-06,2024-04-20,485.35,SMB,45,0.1513,5.81,0,32.7,0.0,0
INV0008147,C02182,2024-03-06,2024-04-05,508.52,SMB,30,0.0,0.0,0,18.7,0.0,0
INV0010496,C01977,2024-03-06,2024-04-20,14587.8,SMB,45,0.0742,2.65,0,16.4,0.0,0
INV0011702,C00807,2024-03-06,2024-04-05,3957.27,Mid-market,30,0.1965,2.87,0,24.1,0.0,0
INV0013957,C00570,2024-03-06,2024-04-05,7012.83,Mid-market,30,0.1661,9.1,0,24.7,0.0,0
INV0014444,C01152,2024-03-06,2024-05-05,4676.65,SMB,60,0.4982,18.8,0,34.5,0.0,0
INV0016309,C01490,2024-03-06,2024-04-05,1143.05,SMB,30,0.588,20.96,0,40.5,0.0,1
INV0017246,C00999,2024-03-06,2024-03-21,2407.21,Mid-market,15,0.1367,4.42,0,12.3,0.0,0
INV0017310,C02305,2024-03-06,2024-04-20,3148.51,SMB,45,0.2263,7.09,0,16.8,0.0,0
INV0017368,C01738,2024-03-06,2024-03-21,5104.29,Mid-market,15,0.2339,9.9,0,61.7,0.0,0
INV0017490,C00317,2024-03-06,2024-03-21,665.3,SMB,15,0.2583,7.28,0,38.1,0.0,1
INV0000423,C01249,2024-03-07,2024-04-06,1039.52,Mid-market,30,0.0279,9.5,0,11.7,0.0,0
INV0002550,C01280,2024-03-07,2024-04-06,4435.29,SMB,30,0.2573,10.91,0,29.5,0.0,0
INV0005578,C01018,2024-03-07,2024-04-06,19071.0,SMB,30,0.6471,27.04,1,28.4,0.0,1
INV0005993,C00964,2024-03-07,2024-04-06,4702.85,Enterprise,30,0.3643,16.77,0,32.3,0.0,0
INV0008308,C00283,2024-03-07,2024-04-06,2013.39,SMB,30,0.4548,23.09,0,30.9,0.0,0
INV0009049,C01568,2024-03-07,2024-04-06,1161.09,Mid-market,30,0.234,9.47,0,30.7,0.0,0
INV0009139,C02073,2024-03-07,2024-04-06,788.36,SMB,30,0.0762,0.0,0,45.8,0.0,0
INV0010815,C02285,2024-03-07,2024-03-22,11968.31,Mid-market,15,0.3315,6.81,0,24.0,0.0,0
INV0010816,C00378,2024-03-07,2024-04-06,3761.15,SMB,30,0.2788,9.76,0,22.0,0.0,1
INV0011774,C00424,2024-03-07,2024-04-06,1385.45,SMB,30,0.1218,10.09,0,36.8,0.0,1
INV0011854,C01847,2024-03-07,2024-04-06,11916.75,Mid-market,30,0.4747,23.07,0,35.5,0.0,1
INV0012717,C00318,2024-03-07,2024-05-06,3126.48,SMB,60,0.3425,9.45,0,15.1,0.0,0
INV0012945,C01020,2024-03-07,2024-03-22,3369.43,SMB,15,0.0883,12.61,1,22.1,0.0,1
INV0013311,C02030,2024-03-07,2024-04-06,3785.01,SMB,30,0.2589,9.94,0,57.5,0.0,0
INV0016971,C01269,2024-03-07,2024-04-06,866.8,Mid-market,30,0.1935,0.02,0,24.9,0.0,0
INV0017001,C01995,2024-03-07,2024-04-06,1076.95,SMB,30,0.2006,5.24,1,12.5,0.0,0
INV0017401,C01932,2024-03-07,2024-04-06,3974.7,SMB,30,0.1344,5.57,0,25.7,0.0,0
INV0019318,C02330,2024-03-07,2024-03-22,3939.66,SMB,15,0.2677,7.82,0,21.4,0.0,0
INV0019438,C01955,2024-03-07,2024-05-06,6967.34,SMB,60,0.4801,21.1,0,36.5,0.0,0
INV0000325,C00192,2024-03-08,2024-04-07,3295.99,Mid-market,30,0.2325,10.71,0,35.3,0.0,1
INV0000626,C02301,2024-03-08,2024-04-07,17964.35,Mid-market,30,0.0855,2.45,0,40.1,0.0,0
INV0000655,C01902,2024-03-08,2024-05-07,7336.16,Mid-market,60,0.4565,12.96,0,39.7,0.0,0
INV0002096,C01995,2024-03-08,2024-03-23,2051.69,SMB,15,0.1362,15.84,0,38.3,0.0,1
INV0003313,C01013,2024-03-08,2024-04-22,4818.55,Mid-market,45,0.2291,11.93,0,21.6,0.0,0
INV0003804,C02338,2024-03-08,2024-04-07,3219.32,Mid-market,30,0.1632,5.62,0,13.1,0.0,0
INV0004612,C02320,2024-03-08,2024-03-23,12705.57,Enterprise,15,0.2813,11.44,1,7.1,0.0,0
INV0004893,C01552,2024-03-08,2024-04-07,717.47,Enterprise,30,0.3865,14.08,0,31.4,0.0,0
INV0005269,C00731,2024-03-08,2024-04-07,2068.67,SMB,30,0.5204,16.49,0,40.8,0.0,1
INV0005767,C00423,2024-03-08,2024-04-22,1375.84,SMB,45,0.1923,16.2,1,36.8,0.0,0
INV0007709,C01741,2024-03-08,2024-04-07,369.8,SMB,30,0.1979,7.22,0,17.3,0.0,0
INV0008026,C01910,2024-03-08,2024-03-23,3462.64,SMB,15,0.1711,6.38,0,17.9,0.0,0
INV0008399,C01832,2024-03-08,2024-04-07,9040.4,SMB,30,0.3153,24.61,0,19.5,0.0,0
INV0009337,C00701,2024-03-08,2024-04-07,288.46,SMB,30,0.2223,18.52,0,26.3,0.0,1
INV0010896,C01152,2024-03-08,2024-04-07,1010.7,SMB,30,0.6194,18.31,0,18.9,0.0,1
INV0011456,C01499,2024-03-08,2024-04-07,28267.08,Enterprise,30,0.5534,21.05,0,25.5,0.0,0
INV0012392,C00135,2024-03-08,2024-05-07,9780.6,Mid-market,60,0.0961,0.07,1,34.1,0.0,1
INV0016200,C02330,2024-03-08,2024-04-07,1898.41,SMB,30,0.122,10.87,0,33.6,0.0,0
INV0016639,C00866,2024-03-08,2024-04-07,514.29,Mid-market,30,0.0321,1.73,0,15.7,0.0,0
INV0016781,C00658,2024-03-08,2024-04-07,23364.22,Mid-market,30,0.2635,10.36,0,14.5,0.0,0
INV0017055,C00141,2024-03-08,2024-03-23,583.29,SMB,15,0.1913,0.0,0,7.6,0.0,0
INV0018992,C02250,2024-03-08,2024-04-07,1480.58,SMB,30,0.0361,1.03,1,20.6,0.0,0
INV0019883,C00689,2024-03-08,2024-04-07,2391.17,SMB,30,0.1981,7.07,0,16.1,0.0,0
INV0000445,C01569,2024-03-09,2024-04-08,5780.86,SMB,30,0.2561,10.76,0,32.2,0.0,0
INV0001178,C00449,2024-03-09,2024-04-08,2440.45,Mid-market,30,0.1975,8.75,0,37.3,0.0,0
INV0002191,C02078,2024-03-09,2024-04-08,453.69,SMB,30,0.4016,12.23,0,30.4,0.0,0
INV0002814,C01355,2024-03-09,2024-03-24,2272.6,Mid-market,15,0.1506,0.8,0,44.4,0.0,0
INV0003349,C00534,2024-03-09,2024-04-08,7301.54,Enterprise,30,0.6532,22.54,0,30.4,0.0,1
INV0004417,C00222,2024-03-09,2024-04-23,478.12,SMB,45,0.2425,16.12,0,37.4,0.0,0
INV0005893,C01077,2024-03-09,2024-03-24,1038.69,Mid-market,15,0.1255,3.56,0,7.2,0.0,0
INV0008559,C02486,2024-03-09,2024-03-24,845.81,SMB,15,0.2414,11.7,0,29.0,0.0,1
INV0009830,C00879,2024-03-09,2024-04-08,374.44,SMB,30,0.0355,1.72,0,59.4,0.0,0
INV0010247,C00940,2024-03-09,2024-04-08,554.18,SMB,30,0.2322,18.63,0,32.8,0.0,1
INV0011620,C00749,2024-03-09,2024-04-23,6518.02,SMB,45,0.3593,14.36,0,47.7,0.0,1
INV0011956,C02148,2024-03-09,2024-04-08,499.41,SMB,30,0.1427,2.07,0,39.2,0.0,0
INV0017332,C00245,2024-03-09,2024-03-24,1047.34,SMB,15,0.0,3.85,0,30.7,0.0,0
INV0018793,C00316,2024-03-09,2024-04-08,523.57,SMB,30,0.1258,5.34,0,35.2,0.0,0
